GHO,Indicator,PUBLISH STATES,Year,WHO region,World Bank income group,Country,Display Value,Numeric Value,Low Value,High Value,Comments
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Lao People's Democratic Republic,38.87,38.87,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Sao Tome and Principe,41.7,41.7,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Gambia,46.02,46.02,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Turkey,27.76,27.76,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Colombia,29.95,29.95,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Gabon,39.1,39.1,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Argentina,25.7,25.7,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Senegal,43.85,43.85,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Lesotho,38.91,38.91,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Lebanon,26.62,26.62,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Armenia,21.06,21.06,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Sierra Leone,42.53,42.53,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Nigeria,43.72,43.72,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Cook Islands,32.79,32.79,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Saudi Arabia,32.77,32.77,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Netherlands,18.11,18.11,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Niue,32.79,32.79,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Liberia,43.42,43.42,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Bahamas,24.19,24.19,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Uganda,49.22,49.22,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Ghana,39.67,39.67,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Austria,15.48,15.48,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Greece,14.36,14.36,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Luxembourg,18.22,18.22,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Congo,42.22,42.22,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Comoros,41.84,41.84,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Serbia,17.55,17.55,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Norway,19.29,19.29,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Guinea-Bissau,42.5,42.5,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Guinea,43.34,43.34,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,United Arab Emirates,16.21,16.21,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Grenada,28.71,28.71,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Libya,29.97,29.97,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Madagascar,44.32,44.32,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Bahrain,23.31,23.31,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Slovakia,15.9,15.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Singapore,18.41,18.41,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Cuba,18.56,18.56,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Croatia,15.68,15.68,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Lithuania,15.87,15.87,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Ukraine,14.08,14.08,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Seychelles,24.43,24.43,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Australia,19.35,19.35,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,United Republic of Tanzania,44.71,44.71,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,United Kingdom,17.7,17.7,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Bangladesh,33.25,33.25,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Barbados,20.04,20.04,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Oman,32.69,32.69,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,United States of America,20.22,20.22,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Slovenia,13.96,13.96,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Cyprus,19.01,19.01,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Costa Rica,26.62,26.62,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Guatemala,42.57,42.57,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Solomon Islands,41.12,41.12,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Pakistan,37.02,37.02,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Costa Rica,2.16,2.16,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Africa,Upper-middle-income,Seychelles,0.25,0.25,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Africa,Low-income,Guinea,43.34,43.34,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Eastern Mediterranean,Lower-middle-income,Morocco,2.52,2.52,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Africa,Lower-middle-income,Cameroon,9.56,9.56,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Lower-middle-income,Ukraine,0.06,0.06,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Peru,7.94,7.94,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Lower-middle-income,Armenia,3.46,3.46,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,South-East Asia,Lower-middle-income,Sri Lanka,7.04,7.04,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Lower-middle-income,Paraguay,8.77,8.77,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Belarus,0.13,0.13,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Africa,Low-income,Liberia,83.76,83.76,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Bulgaria,0,0,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Uruguay,0.48,0.48,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Low-income,Kyrgyzstan,1.9,1.9,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Lower-middle-income,Republic of Moldova,0.92,0.92,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Serbia,0.23,0.23,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Brazil,7.13,7.13,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Bosnia and Herzegovina,0.04,0.04,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Kazakhstan,0.17,0.17,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,South-East Asia,Lower-middle-income,Indonesia,24.2,24.2,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Romania,0.79,0.79,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Lower-middle-income,El Salvador,6.58,6.58,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,High-income,Slovakia,0.1,0.1,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Russian Federation,0.02,0.02,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Lower-middle-income,Bolivia (Plurinational State of),13.06,13.06,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Western Pacific,Low-income,Cambodia,32.23,32.23,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Africa,Low-income,United Republic of Tanzania,67.87,67.87,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Latvia,0.21,0.21,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Low-income,Tajikistan,14.66,14.66,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,South-East Asia,Lower-middle-income,Bhutan,10.22,10.22,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Dominican Republic,3.83,3.83,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Lower-middle-income,Georgia,15.19,15.19,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Turkey,1.13,1.13,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Lower-middle-income,Ecuador,7.23,7.23,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Argentina,2.71,2.71,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Upper-middle-income,Colombia,8.84,8.84,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Montenegro,0.15,0.15,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Americas,Lower-middle-income,Honduras,16.26,16.26,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,High-income,Hungary,0.17,0.17,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Europe,Upper-middle-income,Poland,0.07,0.07,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Eastern Mediterranean,Lower-middle-income,Iraq,2.82,2.82,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2007,Western Pacific,Upper-middle-income,Malaysia,0,0,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Dominica,11.32,11.32,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Djibouti,5.51,5.51,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Sudan,4.78,4.78,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Mauritania,4.86,4.86,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Marshall Islands,7.08,7.08,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Dominican Republic,8.13,8.13,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Swaziland,5,5,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Iraq,5,5,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Mexico,8.11,8.11,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Zambia,4.11,4.11,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Botswana,5.06,5.06,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Iran (Islamic Republic of),7,7,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Bosnia and Herzegovina,18.99,18.99,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Poland,17.8,17.8,,,
WHS9_92,Population proportion over 60 (%),Published,2007,South-East Asia,,Indonesia,7.44,7.44,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Suriname,8.95,8.95,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Ecuador,8.27,8.27,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Zimbabwe,5.56,5.56,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Mauritius,10.58,10.58,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Brazil,9.34,9.34,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Burkina Faso,4,4,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Israel,13.86,13.86,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Republic of Moldova,15.29,15.29,,,
WHS9_92,Population proportion over 60 (%),Published,2007,South-East Asia,,Thailand,11.64,11.64,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Portugal,22.83,22.83,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Syrian Arab Republic,5.23,5.23,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Eritrea,3.53,3.53,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Russian Federation,17.21,17.21,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Burundi,3.95,3.95,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Mongolia,5.62,5.62,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Sweden,24.09,24.09,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Egypt,8.19,8.19,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Monaco,21.6,21.6,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Micronesia (Federated States of),5.73,5.73,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Qatar,2.27,2.27,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Equatorial Guinea,4.49,4.49,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Tajikistan,4.83,4.83,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Ireland,15.49,15.49,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Romania,19.3,19.3,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Montenegro,16.8,16.8,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Republic of Korea,14.17,14.17,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Bulgaria,24.15,24.15,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Italy,25.69,25.69,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,The former Yugoslav Republic of Macedonia,15.67,15.67,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Estonia,22.47,22.47,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Brunei Darussalam,5.23,5.23,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Togo,4.46,4.46,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Fiji,7.31,7.31,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Kenya,4,4,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Switzerland,21.92,21.92,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,El Salvador,9.05,9.05,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Cameroon,5,5,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Canada,18.62,18.62,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Kazakhstan,9.78,9.78,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Jamaica,10.39,10.39,,,
WHS9_92,Population proportion over 60 (%),Published,2007,South-East Asia,,Timor-Leste,4.72,4.72,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Cambodia,6.67,6.67,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Ethiopia,4.96,4.96,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Morocco,7.05,7.05,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Mozambique,4.95,4.95,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Algeria,6.52,6.52,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Europe,,Albania,13.12,13.12,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Chad,3.99,3.99,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Chile,12.15,12.15,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Africa,,Rwanda,3.59,3.59,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Jordan,5.16,5.16,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Saint Kitts and Nevis,11.32,11.32,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Americas,,Trinidad and Tobago,11.43,11.43,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Eastern Mediterranean,,Afghanistan,3.51,3.51,,,
WHS9_92,Population proportion over 60 (%),Published,2007,Western Pacific,,Japan,28.21,28.21,,,
